expeditionCode,materialSampleID,photographer,OriginalUrl
IRLA_ARMS_June_2009,BIRL_0161,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1326.jpg
IRLA_ARMS_June_2009,BIRL_0161,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1327.jpg
IRLA_ARMS_June_2009,BIRL_0162,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1257.jpg
IRLA_ARMS_June_2009,BIRL_0162,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1324.jpg
IRLA_ARMS_June_2009,BIRL_0163,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1320.jpg
IRLA_ARMS_June_2009,BIRL_0163,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1321.jpg
IRLA_ARMS_June_2009,BIRL_0163,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1322.jpg
IRLA_ARMS_June_2009,BIRL_0163,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1323.jpg
IRLA_ARMS_June_2009,BIRL_0164,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1317.jpg
IRLA_ARMS_June_2009,BIRL_0164,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1318.jpg
IRLA_ARMS_June_2009,BIRL_0164,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1319.jpg
IRLA_ARMS_June_2009,BIRL_0165,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1255.jpg
IRLA_ARMS_June_2009,BIRL_0165,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1256.jpg
IRLA_ARMS_June_2009,BIRL_0165,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1314.jpg
IRLA_ARMS_June_2009,BIRL_0165,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1315.jpg
